key,id,chapter_id,land_id,is_big,power,show_items,hook_items,hook_show_items,per_hook_items,quick_show_items
80280,80280,8,2,0,337496,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1]]","[[5,1030],[22,1045],[1,1220],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1],[10601,1],[10480,1]]","[[5,1030],[22,1045],[1,1220],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1],[10601,1],[10480,1]]"
80270,80270,8,2,0,337233,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1]]","[[5,1030],[22,1045],[1,1220],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1],[10601,1],[10480,1]]","[[5,1030],[22,1045],[1,1220],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1],[10601,1],[10480,1]]"
80260,80260,8,2,0,336971,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1]]","[[5,1020],[22,1045],[1,1220],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1],[10601,1],[10480,1]]","[[5,1020],[22,1045],[1,1220],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1],[10601,1],[10480,1]]"
80250,80250,8,2,1,330351,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1]]","[[5,1020],[22,1035],[1,1210],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1],[10601,1],[10480,1]]","[[5,1020],[22,1035],[1,1210],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1],[10601,1],[10480,1]]"
80240,80240,8,2,0,330088,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1]]","[[5,1020],[22,1035],[1,1210],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1],[10601,1],[10480,1]]","[[5,1020],[22,1035],[1,1210],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1],[10601,1],[10480,1]]"
80230,80230,8,2,0,329826,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1]]","[[5,1010],[22,1035],[1,1210],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1],[10601,1],[10480,1]]","[[5,1010],[22,1035],[1,1210],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1],[10601,1],[10480,1]]"
80220,80220,8,2,0,329563,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1]]","[[5,1010],[22,1025],[1,1200],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1],[10601,1],[10480,1]]","[[5,1010],[22,1025],[1,1200],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1],[10601,1],[10480,1]]"
80210,80210,8,2,0,329301,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1]]","[[5,1010],[22,1025],[1,1200],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1],[10601,1],[10480,1]]","[[5,1010],[22,1025],[1,1200],[7,13]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1],[10601,1],[10480,1]]"
80200,80200,8,2,1,329038,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1]]","[[5,1000],[22,1025],[1,1200],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1],[10601,1],[10480,1]]","[[5,1000],[22,1025],[1,1200],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1],[10601,1],[10480,1]]"
80190,80190,8,2,0,322507,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1]]","[[5,1000],[22,1015],[1,1190],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1],[10601,1],[10480,1]]","[[5,1000],[22,1015],[1,1190],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1],[10601,1],[10480,1]]"
80180,80180,8,2,0,322245,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1]]","[[5,1000],[22,1015],[1,1190],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1],[10601,1],[10480,1]]","[[5,1000],[22,1015],[1,1190],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40111,1],[40211,1],[40311,1],[40411,1],[10601,1],[10480,1]]"
80170,80170,8,2,0,321982,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,990],[22,1015],[1,1190],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]","[[5,990],[22,1015],[1,1190],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]"
80160,80160,8,2,0,321720,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,990],[22,1005],[1,1180],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]","[[5,990],[22,1005],[1,1180],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]"
80150,80150,8,2,1,321457,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,990],[22,1005],[1,1180],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]","[[5,990],[22,1005],[1,1180],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]"
80140,80140,8,2,0,321195,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,980],[22,1005],[1,1180],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]","[[5,980],[22,1005],[1,1180],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]"
80130,80130,8,2,0,314763,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,980],[22,995],[1,1170],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]","[[5,980],[22,995],[1,1170],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]"
80120,80120,8,2,0,314501,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,980],[22,995],[1,1170],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]","[[5,980],[22,995],[1,1170],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]"
80110,80110,8,2,0,314238,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,970],[22,995],[1,1170],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]","[[5,970],[22,995],[1,1170],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]"
80100,80100,8,2,1,313976,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,970],[22,985],[1,1160],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]","[[5,970],[22,985],[1,1160],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]"
80090,80090,8,2,0,313713,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,970],[22,985],[1,1160],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]","[[5,970],[22,985],[1,1160],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]"
80080,80080,8,2,0,313451,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,960],[22,985],[1,1160],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]","[[5,960],[22,985],[1,1160],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]"
80070,80070,8,2,0,307093,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,960],[22,975],[1,1150],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]","[[5,960],[22,975],[1,1150],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]"
80060,80060,8,2,0,306831,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,960],[22,975],[1,1150],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]","[[5,960],[22,975],[1,1150],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]"
80050,80050,8,2,1,306568,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,950],[22,975],[1,1150],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]","[[5,950],[22,975],[1,1150],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]"
80040,80040,8,2,0,306306,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,950],[22,965],[1,1140],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]","[[5,950],[22,965],[1,1140],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]"
80030,80030,8,2,0,306043,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,950],[22,965],[1,1140],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]","[[5,950],[22,965],[1,1140],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]"
80020,80020,8,2,0,305781,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,940],[22,965],[1,1140],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]","[[5,940],[22,965],[1,1140],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]"
80010,80010,8,2,0,295076,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,940],[22,955],[1,1130],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]","[[5,940],[22,955],[1,1130],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1],[10480,1]]"
70400,70400,7,2,1,294813,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,940],[22,955],[1,1130],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1]]","[[5,940],[22,955],[1,1130],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1]]"
70390,70390,7,2,0,294551,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,930],[22,955],[1,1130],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1]]","[[5,930],[22,955],[1,1130],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1]]"
70380,70380,7,2,0,294288,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,930],[22,945],[1,1120],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1]]","[[5,930],[22,945],[1,1120],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1]]"
70370,70370,7,2,0,294026,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,930],[22,945],[1,1120],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1]]","[[5,930],[22,945],[1,1120],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1]]"
70360,70360,7,2,0,293763,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,920],[22,945],[1,1120],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1]]","[[5,920],[22,945],[1,1120],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1]]"
70350,70350,7,2,1,287936,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,920],[22,935],[1,1110],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1]]","[[5,920],[22,935],[1,1110],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1]]"
70340,70340,7,2,0,287673,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,920],[22,935],[1,1110],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1]]","[[5,920],[22,935],[1,1110],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1]]"
70330,70330,7,2,0,287411,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,910],[22,935],[1,1110],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1]]","[[5,910],[22,935],[1,1110],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1]]"
70320,70320,7,2,0,287148,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,910],[22,925],[1,1100],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1]]","[[5,910],[22,925],[1,1100],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1]]"
70310,70310,7,2,0,286886,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,910],[22,925],[1,1100],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1]]","[[5,910],[22,925],[1,1100],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1]]"
70300,70300,7,2,1,286623,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,900],[22,925],[1,1100],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1]]","[[5,900],[22,925],[1,1100],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1]]"
70290,70290,7,2,0,280859,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,900],[22,915],[1,1090],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1]]","[[5,900],[22,915],[1,1090],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1]]"
70280,70280,7,2,0,280596,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1]]","[[5,900],[22,915],[1,1090],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1]]","[[5,900],[22,915],[1,1090],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40110,1],[40210,1],[40310,1],[40410,1],[10601,1]]"
70270,70270,7,2,0,280334,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1]]","[[5,890],[22,915],[1,1090],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]","[[5,890],[22,915],[1,1090],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]"
70260,70260,7,2,0,280071,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1]]","[[5,890],[22,905],[1,1080],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]","[[5,890],[22,905],[1,1080],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]"
70250,70250,7,2,1,279809,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1]]","[[5,890],[22,905],[1,1080],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]","[[5,890],[22,905],[1,1080],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]"
70240,70240,7,2,0,279546,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1]]","[[5,880],[22,905],[1,1080],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]","[[5,880],[22,905],[1,1080],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]"
70230,70230,7,2,0,273918,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1]]","[[5,880],[22,895],[1,1070],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]","[[5,880],[22,895],[1,1070],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]"
70220,70220,7,2,0,273656,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1]]","[[5,880],[22,895],[1,1070],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]","[[5,880],[22,895],[1,1070],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]"
70210,70210,7,2,0,273393,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1]]","[[5,870],[22,895],[1,1070],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]","[[5,870],[22,895],[1,1070],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]"
70200,70200,7,2,1,273131,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1]]","[[5,870],[22,885],[1,1060],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]","[[5,870],[22,885],[1,1060],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]"
70190,70190,7,2,0,272868,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1]]","[[5,870],[22,885],[1,1060],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]","[[5,870],[22,885],[1,1060],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]"
70180,70180,7,2,0,272606,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1]]","[[5,860],[22,885],[1,1060],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]","[[5,860],[22,885],[1,1060],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]"
70170,70170,7,2,0,267025,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1]]","[[5,860],[22,875],[1,1050],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]","[[5,860],[22,875],[1,1050],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]"
70160,70160,7,2,0,266763,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1]]","[[5,860],[22,875],[1,1050],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]","[[5,860],[22,875],[1,1050],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]"
70150,70150,7,2,1,266500,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1]]","[[5,850],[22,875],[1,1050],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]","[[5,850],[22,875],[1,1050],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]"
70140,70140,7,2,0,266238,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1]]","[[5,850],[22,865],[1,1040],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]","[[5,850],[22,865],[1,1040],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]"
70130,70130,7,2,0,265975,"[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1]]","[[5,850],[22,865],[1,1040],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]","[[5,850],[22,865],[1,1040],[7,12]]","[[3,1],[7,1],[10001,1],[29905,1],[10451,1],[40109,1],[40209,1],[40309,1],[40409,1],[10601,1]]"
