ID,Loại Vật Phẩm,Tên Hiển Thị,Icon_ID,Tên_File_Ảnh,Đường_Dẫn_Ảnh_Tương_Đối,Công_Thức_IMAGE_Excel,Mô Tả,Công Dụng,File Gốc
6050004,Vòng tay,Vòng tay Hyuga 5 sao,6010004,6010004.png,icons/item/6010004.png,"=IMAGE(""icons/item/6010004.png"")",Một chiếc vòng tay trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6050101,Khuyên tai,Khuyên tai Hyuga 5 sao,6010001,6010001.png,icons/item/6010001.png,"=IMAGE(""icons/item/6010001.png"")",Một bông tai trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6050102,Dây chuyền,Dây chuyền Hyuga 5 sao,6010002,6010002.png,icons/item/6010002.png,"=IMAGE(""icons/item/6010002.png"")",Một sợi dây chuyền trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6050103,Nhẫn,Nhẫn Hyuga 5 sao,6010003,6010003.png,icons/item/6010003.png,"=IMAGE(""icons/item/6010003.png"")",Một chiếc nhẫn trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6050104,Vòng tay,Vòng tay Hyuga 5 sao,6010004,6010004.png,icons/item/6010004.png,"=IMAGE(""icons/item/6010004.png"")",Một chiếc vòng tay trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6050201,Khuyên tai,Khuyên tai Hyuga 5 sao,6010001,6010001.png,icons/item/6010001.png,"=IMAGE(""icons/item/6010001.png"")",Một bông tai trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6050202,Dây chuyền,Dây chuyền Hyuga 5 sao,6010002,6010002.png,icons/item/6010002.png,"=IMAGE(""icons/item/6010002.png"")",Một sợi dây chuyền trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6050203,Nhẫn,Nhẫn Hyuga 5 sao,6010003,6010003.png,icons/item/6010003.png,"=IMAGE(""icons/item/6010003.png"")",Một chiếc nhẫn trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6050204,Vòng tay,Vòng tay Hyuga 5 sao,6010004,6010004.png,icons/item/6010004.png,"=IMAGE(""icons/item/6010004.png"")",Một chiếc vòng tay trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6060201,Khuyên tai,Khuyên tai Hyuga 6 sao,6010001,6010001.png,icons/item/6010001.png,"=IMAGE(""icons/item/6010001.png"")",Một bông tai trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6060202,Dây chuyền,Dây chuyền Hyuga 6 sao,6010002,6010002.png,icons/item/6010002.png,"=IMAGE(""icons/item/6010002.png"")",Một sợi dây chuyền trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6060203,Nhẫn,Nhẫn Hyuga 6 sao,6010003,6010003.png,icons/item/6010003.png,"=IMAGE(""icons/item/6010003.png"")",Một chiếc nhẫn trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6060204,Vòng tay,Vòng tay Hyuga 6 sao,6010004,6010004.png,icons/item/6010004.png,"=IMAGE(""icons/item/6010004.png"")",Một chiếc vòng tay trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6070201,Khuyên tai,Khuyên tai Hyuga 7 sao,6010001,6010001.png,icons/item/6010001.png,"=IMAGE(""icons/item/6010001.png"")",Một bông tai trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6070202,Dây chuyền,Dây chuyền Hyuga 7 sao,6010002,6010002.png,icons/item/6010002.png,"=IMAGE(""icons/item/6010002.png"")",Một sợi dây chuyền trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6070203,Nhẫn,Nhẫn Hyuga 7 sao,6010003,6010003.png,icons/item/6010003.png,"=IMAGE(""icons/item/6010003.png"")",Một chiếc nhẫn trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6070204,Vòng tay,Vòng tay Hyuga 7 sao,6010004,6010004.png,icons/item/6010004.png,"=IMAGE(""icons/item/6010004.png"")",Một chiếc vòng tay trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6080201,Khuyên tai,Khuyên tai Hyuga 8 sao,6010001,6010001.png,icons/item/6010001.png,"=IMAGE(""icons/item/6010001.png"")",Một bông tai trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6080202,Dây chuyền,Dây chuyền Hyuga 8 sao,6010002,6010002.png,icons/item/6010002.png,"=IMAGE(""icons/item/6010002.png"")",Một sợi dây chuyền trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6080203,Nhẫn,Nhẫn Hyuga 8 sao,6010003,6010003.png,icons/item/6010003.png,"=IMAGE(""icons/item/6010003.png"")",Một chiếc nhẫn trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6080204,Vòng tay,Vòng tay Hyuga 8 sao,6010004,6010004.png,icons/item/6010004.png,"=IMAGE(""icons/item/6010004.png"")",Một chiếc vòng tay trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6090201,Khuyên tai,Khuyên tai Hyuga 9 sao,6010001,6010001.png,icons/item/6010001.png,"=IMAGE(""icons/item/6010001.png"")",Một bông tai trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6090202,Dây chuyền,Dây chuyền Hyuga 9 sao,6010002,6010002.png,icons/item/6010002.png,"=IMAGE(""icons/item/6010002.png"")",Một sợi dây chuyền trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6090203,Nhẫn,Nhẫn Hyuga 9 sao,6010003,6010003.png,icons/item/6010003.png,"=IMAGE(""icons/item/6010003.png"")",Một chiếc nhẫn trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6090204,Vòng tay,Vòng tay Hyuga 9 sao,6010004,6010004.png,icons/item/6010004.png,"=IMAGE(""icons/item/6010004.png"")",Một chiếc vòng tay trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6100201,Khuyên tai,Khuyên tai Hyuga 10 sao,6010001,6010001.png,icons/item/6010001.png,"=IMAGE(""icons/item/6010001.png"")",Một bông tai trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6100202,Dây chuyền,Dây chuyền Hyuga 10 sao,6010002,6010002.png,icons/item/6010002.png,"=IMAGE(""icons/item/6010002.png"")",Một sợi dây chuyền trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6100203,Nhẫn,Nhẫn Hyuga 10 sao,6010003,6010003.png,icons/item/6010003.png,"=IMAGE(""icons/item/6010003.png"")",Một chiếc nhẫn trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
6100204,Vòng tay,Vòng tay Hyuga 10 sao,6010004,6010004.png,icons/item/6010004.png,"=IMAGE(""icons/item/6010004.png"")",Một chiếc vòng tay trừ Nhẫn Thuật. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Tầm xa.,,item_data3.dec.lua
7010001,Khuyên tai,Khuyên tai Uzumaki 1 sao,7010001,7010001.png,icons/item/7010001.png,"=IMAGE(""icons/item/7010001.png"")",Một chiếc khuyên tai chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7010002,Dây chuyền,Dây chuyền Uzumaki 1 sao,7010002,7010002.png,icons/item/7010002.png,"=IMAGE(""icons/item/7010002.png"")",Một chiếc vòng cổ chống lại ninja Cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7010003,Nhẫn,Nhẫn Uzumaki 1 sao,7010003,7010003.png,icons/item/7010003.png,"=IMAGE(""icons/item/7010003.png"")",Một chiếc nhẫn chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7010004,Vòng tay,Vòng tay Uzumaki 1 sao,7010004,7010004.png,icons/item/7010004.png,"=IMAGE(""icons/item/7010004.png"")",Một chiếc vòng tay chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7010101,Khuyên tai,Khuyên tai Uzumaki 1 sao,7010001,7010001.png,icons/item/7010001.png,"=IMAGE(""icons/item/7010001.png"")",Một chiếc khuyên tai chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7010102,Dây chuyền,Dây chuyền Uzumaki 1 sao,7010002,7010002.png,icons/item/7010002.png,"=IMAGE(""icons/item/7010002.png"")",Một chiếc vòng cổ chống lại ninja Cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7010103,Nhẫn,Nhẫn Uzumaki 1 sao,7010003,7010003.png,icons/item/7010003.png,"=IMAGE(""icons/item/7010003.png"")",Một chiếc nhẫn chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7010104,Vòng tay,Vòng tay Uzumaki 1 sao,7010004,7010004.png,icons/item/7010004.png,"=IMAGE(""icons/item/7010004.png"")",Một chiếc vòng tay chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7010201,Khuyên tai,Khuyên tai Uzumaki 1 sao,7010001,7010001.png,icons/item/7010001.png,"=IMAGE(""icons/item/7010001.png"")",Một chiếc khuyên tai chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7010202,Dây chuyền,Dây chuyền Uzumaki 1 sao,7010002,7010002.png,icons/item/7010002.png,"=IMAGE(""icons/item/7010002.png"")",Một chiếc vòng cổ chống lại ninja Cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7010203,Nhẫn,Nhẫn Uzumaki 1 sao,7010003,7010003.png,icons/item/7010003.png,"=IMAGE(""icons/item/7010003.png"")",Một chiếc nhẫn chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7010204,Vòng tay,Vòng tay Uzumaki 1 sao,7010004,7010004.png,icons/item/7010004.png,"=IMAGE(""icons/item/7010004.png"")",Một chiếc vòng tay chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7020001,Khuyên tai,Khuyên tai Uzumaki 2 sao,7010001,7010001.png,icons/item/7010001.png,"=IMAGE(""icons/item/7010001.png"")",Một chiếc khuyên tai chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7020002,Dây chuyền,Dây chuyền Uzumaki 2 sao,7010002,7010002.png,icons/item/7010002.png,"=IMAGE(""icons/item/7010002.png"")",Một chiếc vòng cổ chống lại ninja Cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7020003,Nhẫn,Nhẫn Uzumaki 2 sao,7010003,7010003.png,icons/item/7010003.png,"=IMAGE(""icons/item/7010003.png"")",Một chiếc nhẫn chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7020004,Vòng tay,Vòng tay Uzumaki 2 sao,7010004,7010004.png,icons/item/7010004.png,"=IMAGE(""icons/item/7010004.png"")",Một chiếc vòng tay chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7020101,Khuyên tai,Khuyên tai Uzumaki 2 sao,7010001,7010001.png,icons/item/7010001.png,"=IMAGE(""icons/item/7010001.png"")",Một chiếc khuyên tai chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7020102,Dây chuyền,Dây chuyền Uzumaki 2 sao,7010002,7010002.png,icons/item/7010002.png,"=IMAGE(""icons/item/7010002.png"")",Một chiếc vòng cổ chống lại ninja Cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7020103,Nhẫn,Nhẫn Uzumaki 2 sao,7010003,7010003.png,icons/item/7010003.png,"=IMAGE(""icons/item/7010003.png"")",Một chiếc nhẫn chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7020104,Vòng tay,Vòng tay Uzumaki 2 sao,7010004,7010004.png,icons/item/7010004.png,"=IMAGE(""icons/item/7010004.png"")",Một chiếc vòng tay chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7020201,Khuyên tai,Khuyên tai Uzumaki 2 sao,7010001,7010001.png,icons/item/7010001.png,"=IMAGE(""icons/item/7010001.png"")",Một chiếc khuyên tai chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7020202,Dây chuyền,Dây chuyền Uzumaki 2 sao,7010002,7010002.png,icons/item/7010002.png,"=IMAGE(""icons/item/7010002.png"")",Một chiếc vòng cổ chống lại ninja Cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7020203,Nhẫn,Nhẫn Uzumaki 2 sao,7010003,7010003.png,icons/item/7010003.png,"=IMAGE(""icons/item/7010003.png"")",Một chiếc nhẫn chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7020204,Vòng tay,Vòng tay Uzumaki 2 sao,7010004,7010004.png,icons/item/7010004.png,"=IMAGE(""icons/item/7010004.png"")",Một chiếc vòng tay chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7030001,Khuyên tai,Khuyên tai Uzumaki 3 sao,7010001,7010001.png,icons/item/7010001.png,"=IMAGE(""icons/item/7010001.png"")",Một chiếc khuyên tai chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7030002,Dây chuyền,Dây chuyền Uzumaki 3 sao,7010002,7010002.png,icons/item/7010002.png,"=IMAGE(""icons/item/7010002.png"")",Một chiếc vòng cổ chống lại ninja Cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7030003,Nhẫn,Nhẫn Uzumaki 3 sao,7010003,7010003.png,icons/item/7010003.png,"=IMAGE(""icons/item/7010003.png"")",Một chiếc nhẫn chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7030004,Vòng tay,Vòng tay Uzumaki 3 sao,7010004,7010004.png,icons/item/7010004.png,"=IMAGE(""icons/item/7010004.png"")",Một chiếc vòng tay chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7030101,Khuyên tai,Khuyên tai Uzumaki 3 sao,7010001,7010001.png,icons/item/7010001.png,"=IMAGE(""icons/item/7010001.png"")",Một chiếc khuyên tai chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7030102,Dây chuyền,Dây chuyền Uzumaki 3 sao,7010002,7010002.png,icons/item/7010002.png,"=IMAGE(""icons/item/7010002.png"")",Một chiếc vòng cổ chống lại ninja Cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7030103,Nhẫn,Nhẫn Uzumaki 3 sao,7010003,7010003.png,icons/item/7010003.png,"=IMAGE(""icons/item/7010003.png"")",Một chiếc nhẫn chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7030104,Vòng tay,Vòng tay Uzumaki 3 sao,7010004,7010004.png,icons/item/7010004.png,"=IMAGE(""icons/item/7010004.png"")",Một chiếc vòng tay chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7030201,Khuyên tai,Khuyên tai Uzumaki 3 sao,7010001,7010001.png,icons/item/7010001.png,"=IMAGE(""icons/item/7010001.png"")",Một chiếc khuyên tai chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7030202,Dây chuyền,Dây chuyền Uzumaki 3 sao,7010002,7010002.png,icons/item/7010002.png,"=IMAGE(""icons/item/7010002.png"")",Một chiếc vòng cổ chống lại ninja Cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7030203,Nhẫn,Nhẫn Uzumaki 3 sao,7010003,7010003.png,icons/item/7010003.png,"=IMAGE(""icons/item/7010003.png"")",Một chiếc nhẫn chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7030204,Vòng tay,Vòng tay Uzumaki 3 sao,7010004,7010004.png,icons/item/7010004.png,"=IMAGE(""icons/item/7010004.png"")",Một chiếc vòng tay chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7040001,Khuyên tai,Khuyên tai Uzumaki 4 sao,7010001,7010001.png,icons/item/7010001.png,"=IMAGE(""icons/item/7010001.png"")",Một chiếc khuyên tai chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7040002,Dây chuyền,Dây chuyền Uzumaki 4 sao,7010002,7010002.png,icons/item/7010002.png,"=IMAGE(""icons/item/7010002.png"")",Một chiếc vòng cổ chống lại ninja Cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
7040003,Nhẫn,Nhẫn Uzumaki 4 sao,7010003,7010003.png,icons/item/7010003.png,"=IMAGE(""icons/item/7010003.png"")",Một chiếc nhẫn chống lại các ninja cận chiến. Trang bị nguyên bộ để gây nhiều sát thương hơn cho các ninja Cận chiến.,,item_data3.dec.lua
